Categoria,Ano,Mês,Localidade,Valor Índice
Categoria Desconhecida,2023,03,Brasil,112.77606
Categoria Desconhecida,2023,04,Brasil,111.72358
Categoria Desconhecida,2023,05,Brasil,113.9506
Categoria Desconhecida,2023,06,Brasil,110.54535
Categoria Desconhecida,2023,07,Brasil,114.58562
Categoria Desconhecida,2023,08,Brasil,109.91451
Categoria Desconhecida,2023,09,Brasil,98.40216
Categoria Desconhecida,2023,10,Brasil,94.30555
Categoria Desconhecida,2023,11,Brasil,97.65022
Categoria Desconhecida,2023,12,Brasil,100.01901
Categoria Desconhecida,2024,01,Brasil,93.55384
Categoria Desconhecida,2024,02,Brasil,93.03052
Categoria Desconhecida,2024,03,Brasil,111.26841
Categoria Desconhecida,2024,04,Brasil,111.37148
Categoria Desconhecida,2024,05,Brasil,114.3816
Categoria Desconhecida,2024,06,Brasil,112.33209
Categoria Desconhecida,2024,07,Brasil,115.39031
Categoria Desconhecida,2024,08,Brasil,114.61833
Categoria Desconhecida,2024,09,Brasil,105.67366
Categoria Desconhecida,2019,01,Brasil,82.92302
Categoria Desconhecida,2019,02,Brasil,86.50385
Categoria Desconhecida,2019,03,Brasil,102.0477
Categoria Desconhecida,2019,04,Brasil,96.81471
Categoria Desconhecida,2019,05,Brasil,92.95232
Categoria Desconhecida,2019,06,Brasil,92.12489
Categoria Desconhecida,2019,07,Brasil,96.99109
Categoria Desconhecida,2019,08,Brasil,87.67469
Categoria Desconhecida,2019,09,Brasil,88.71559
Categoria Desconhecida,2019,10,Brasil,99.46361
Categoria Desconhecida,2019,11,Brasil,87.3481
Categoria Desconhecida,2019,12,Brasil,90.30981
Categoria Desconhecida,2020,01,Brasil,82.2352
Categoria Desconhecida,2020,02,Brasil,85.98306
Categoria Desconhecida,2020,03,Brasil,104.04316
Categoria Desconhecida,2020,04,Brasil,99.57461
Categoria Desconhecida,2020,05,Brasil,107.92087
Categoria Desconhecida,2020,06,Brasil,96.66889
Categoria Desconhecida,2020,07,Brasil,98.26136
Categoria Desconhecida,2020,08,Brasil,93.71612
Categoria Desconhecida,2020,09,Brasil,87.84287
Categoria Desconhecida,2020,10,Brasil,99.41808
Categoria Desconhecida,2020,11,Brasil,86.34051
Categoria Desconhecida,2020,12,Brasil,87.79131
Categoria Desconhecida,2021,01,Brasil,73.64046
Categoria Desconhecida,2021,02,Brasil,78.00958
Categoria Desconhecida,2021,03,Brasil,88.4566
Categoria Desconhecida,2021,04,Brasil,96.44318
Categoria Desconhecida,2021,05,Brasil,97.85351
Categoria Desconhecida,2021,06,Brasil,96.06255
Categoria Desconhecida,2021,07,Brasil,96.99248
Categoria Desconhecida,2021,08,Brasil,89.88937
Categoria Desconhecida,2021,09,Brasil,102.72611
Categoria Desconhecida,2021,10,Brasil,99.95485
Categoria Desconhecida,2021,11,Brasil,92.7855
Categoria Desconhecida,2021,12,Brasil,90.95664
Categoria Desconhecida,2022,01,Brasil,82.72245
Categoria Desconhecida,2022,02,Brasil,93.09871
Categoria Desconhecida,2022,03,Brasil,111.59998
Categoria Desconhecida,2022,04,Brasil,112.91478
Categoria Desconhecida,2022,05,Brasil,109.14312
Categoria Desconhecida,2022,06,Brasil,104.49059
Categoria Desconhecida,2022,07,Brasil,111.38416
Categoria Desconhecida,2022,08,Brasil,98.12636
Categoria Desconhecida,2022,09,Brasil,87.25503
Categoria Desconhecida,2022,10,Brasil,102.50565
Categoria Desconhecida,2022,11,Brasil,88.61661
Categoria Desconhecida,2022,12,Brasil,98.14257
Categoria Desconhecida,2023,01,Brasil,88.98062
Categoria Desconhecida,2023,02,Brasil,86.98179
Categoria Desconhecida,2023,03,Brasil,121.33852
Categoria Desconhecida,2023,04,Brasil,107.76486
Categoria Desconhecida,2023,05,Brasil,101.75863
Categoria Desconhecida,2023,06,Brasil,146.75884
Categoria Desconhecida,2023,07,Brasil,128.91705
Categoria Desconhecida,2023,08,Brasil,142.16096
Categoria Desconhecida,2023,09,Brasil,95.17442
Categoria Desconhecida,2023,10,Brasil,98.09394
Categoria Desconhecida,2023,11,Brasil,87.10451
Categoria Desconhecida,2023,12,Brasil,99.33974
Categoria Desconhecida,2024,01,Brasil,102.65385
Categoria Desconhecida,2024,02,Brasil,99.93995
Categoria Desconhecida,2024,03,Brasil,112.54058
Categoria Desconhecida,2024,04,Brasil,99.34206
Categoria Desconhecida,2024,05,Brasil,107.07203
Categoria Desconhecida,2024,06,Brasil,101.50577
Categoria Desconhecida,2024,07,Brasil,98.46444
Categoria Desconhecida,2024,08,Brasil,96.29934
Categoria Desconhecida,2024,09,Brasil,90.05645
Categoria Desconhecida,2019,01,Brasil,105.29589
Categoria Desconhecida,2019,02,Brasil,102.52344
Categoria Desconhecida,2019,03,Brasil,108.15347
Categoria Desconhecida,2019,04,Brasil,110.4826
Categoria Desconhecida,2019,05,Brasil,109.0659
Categoria Desconhecida,2019,06,Brasil,106.58927
Categoria Desconhecida,2019,07,Brasil,113.94163
Categoria Desconhecida,2019,08,Brasil,121.19996
Categoria Desconhecida,2019,09,Brasil,121.05341
Categoria Desconhecida,2019,10,Brasil,132.26578
Categoria Desconhecida,2019,11,Brasil,111.87117
Categoria Desconhecida,2019,12,Brasil,109.94361
Categoria Desconhecida,2020,01,Brasil,107.46982
Categoria Desconhecida,2020,02,Brasil,113.84964
Categoria Desconhecida,2020,03,Brasil,114.53144
Categoria Desconhecida,2020,04,Brasil,103.30896
Categoria Desconhecida,2020,05,Brasil,114.63968
Categoria Desconhecida,2020,06,Brasil,126.85386
Categoria Desconhecida,2020,07,Brasil,135.70483
Categoria Desconhecida,2020,08,Brasil,140.17829
Categoria Desconhecida,2020,09,Brasil,138.23769
Categoria Desconhecida,2020,10,Brasil,141.68291
Categoria Desconhecida,2020,11,Brasil,124.33156
Categoria Desconhecida,2020,12,Brasil,116.65791
Categoria Desconhecida,2021,01,Brasil,115.34074
Categoria Desconhecida,2021,02,Brasil,108.38195
Categoria Desconhecida,2021,03,Brasil,100.36252
Categoria Desconhecida,2021,04,Brasil,78.4563
Categoria Desconhecida,2021,05,Brasil,99.96468
Categoria Desconhecida,2021,06,Brasil,97.56348
Categoria Desconhecida,2021,07,Brasil,106.08804
Categoria Desconhecida,2021,08,Brasil,102.46077
Categoria Desconhecida,2021,09,Brasil,115.19597
Categoria Desconhecida,2021,10,Brasil,119.27869
Categoria Desconhecida,2021,11,Brasil,106.265
Categoria Desconhecida,2021,12,Brasil,100.80492
Categoria Desconhecida,2022,01,Brasil,90.04733
Categoria Desconhecida,2022,02,Brasil,93.48396
Categoria Desconhecida,2022,03,Brasil,97.51104
Categoria Desconhecida,2022,04,Brasil,99.77627
Categoria Desconhecida,2022,05,Brasil,107.78927
Categoria Desconhecida,2022,06,Brasil,108.986
Categoria Desconhecida,2022,07,Brasil,106.65587
Categoria Desconhecida,2022,08,Brasil,106.02268
Categoria Desconhecida,2022,09,Brasil,102.87573
Categoria Desconhecida,2022,10,Brasil,96.31748
Categoria Desconhecida,2022,11,Brasil,93.87021
Categoria Desconhecida,2022,12,Brasil,96.66415
Categoria Desconhecida,2023,01,Brasil,84.81719
Categoria Desconhecida,2023,02,Brasil,78.2906
Categoria Desconhecida,2023,03,Brasil,94.82316
Categoria Desconhecida,2023,04,Brasil,90.67102
Categoria Desconhecida,2023,05,Brasil,103.54533
Categoria Desconhecida,2023,06,Brasil,101.09647
Categoria Desconhecida,2023,07,Brasil,108.23092
Categoria Desconhecida,2023,08,Brasil,112.77247
Categoria Desconhecida,2023,09,Brasil,100.93026
Categoria Desconhecida,2023,10,Brasil,92.04504
Categoria Desconhecida,2023,11,Brasil,90.70743
Categoria Desconhecida,2023,12,Brasil,85.34432
Categoria Desconhecida,2024,01,Brasil,72.69955
Categoria Desconhecida,2024,02,Brasil,82.1483
Categoria Desconhecida,2024,03,Brasil,93.22594
Categoria Desconhecida,2024,04,Brasil,97.73107
Categoria Desconhecida,2024,05,Brasil,94.13931
Categoria Desconhecida,2024,06,Brasil,103.51683
Categoria Desconhecida,2024,07,Brasil,96.32698
Categoria Desconhecida,2024,08,Brasil,102.31219
Categoria Desconhecida,2024,09,Brasil,83.93073
Categoria Desconhecida,2019,01,Brasil,145.58639
Categoria Desconhecida,2019,02,Brasil,131.67931
Categoria Desconhecida,2019,03,Brasil,124.822
Categoria Desconhecida,2019,04,Brasil,112.06387
Categoria Desconhecida,2019,05,Brasil,110.12705
Categoria Desconhecida,2019,06,Brasil,97.92814
Categoria Desconhecida,2019,07,Brasil,114.53233
Categoria Desconhecida,2019,08,Brasil,119.99184
Categoria Desconhecida,2019,09,Brasil,120.07571
Categoria Desconhecida,2019,10,Brasil,140.13792
Categoria Desconhecida,2019,11,Brasil,132.39631
Categoria Desconhecida,2019,12,Brasil,125.88325
Categoria Desconhecida,2020,01,Brasil,124.27961
Categoria Desconhecida,2020,02,Brasil,109.11533
Categoria Desconhecida,2020,03,Brasil,112.71813
Categoria Desconhecida,2020,04,Brasil,101.49085
Categoria Desconhecida,2020,05,Brasil,105.47175
Categoria Desconhecida,2020,06,Brasil,103.40665
Categoria Desconhecida,2020,07,Brasil,107.81333
Categoria Desconhecida,2020,08,Brasil,115.46922
Categoria Desconhecida,2020,09,Brasil,123.77441
Categoria Desconhecida,2020,10,Brasil,130.31724
Categoria Desconhecida,2020,11,Brasil,124.86126
Categoria Desconhecida,2020,12,Brasil,118.61208
Categoria Desconhecida,2021,01,Brasil,120.45753
Categoria Desconhecida,2021,02,Brasil,105.95199
Categoria Desconhecida,2021,03,Brasil,107.95983
Categoria Desconhecida,2021,04,Brasil,100.54239
Categoria Desconhecida,2021,05,Brasil,96.07854
Categoria Desconhecida,2021,06,Brasil,92.34736
Categoria Desconhecida,2021,07,Brasil,96.13442
Categoria Desconhecida,2021,08,Brasil,103.22326
Categoria Desconhecida,2021,09,Brasil,107.0898
Categoria Desconhecida,2021,10,Brasil,109.38889
Categoria Desconhecida,2021,11,Brasil,110.81069
Categoria Desconhecida,2021,12,Brasil,111.24404
Categoria Desconhecida,2022,01,Brasil,102.65309
Categoria Desconhecida,2022,02,Brasil,96.27418
Categoria Desconhecida,2022,03,Brasil,105.16017
Categoria Desconhecida,2022,04,Brasil,93.95361
Categoria Desconhecida,2022,05,Brasil,89.71833
Categoria Desconhecida,2022,06,Brasil,88.52434
Categoria Desconhecida,2022,07,Brasil,95.38372
Categoria Desconhecida,2022,08,Brasil,105.05401
Categoria Desconhecida,2022,09,Brasil,100.07671
Categoria Desconhecida,2022,10,Brasil,107.54619
Categoria Desconhecida,2022,11,Brasil,106.57232
Categoria Desconhecida,2022,12,Brasil,109.08334
Categoria Desconhecida,2023,01,Brasil,106.53953
Categoria Desconhecida,2023,02,Brasil,95.46878
Categoria Desconhecida,2023,03,Brasil,103.14551
Categoria Desconhecida,2023,04,Brasil,91.31734
Categoria Desconhecida,2023,05,Brasil,94.42368
Categoria Desconhecida,2023,06,Brasil,88.29577
Categoria Desconhecida,2023,07,Brasil,95.15826
Categoria Desconhecida,2023,08,Brasil,104.78762
Categoria Desconhecida,2023,09,Brasil,108.01615
Categoria Desconhecida,2023,10,Brasil,113.13187
Categoria Desconhecida,2023,11,Brasil,110.08723
Categoria Desconhecida,2023,12,Brasil,109.38196
Categoria Desconhecida,2024,01,Brasil,109.5671
Categoria Desconhecida,2024,02,Brasil,98.39702
Categoria Desconhecida,2024,03,Brasil,100.20872
Categoria Desconhecida,2024,04,Brasil,94.8069
Categoria Desconhecida,2024,05,Brasil,94.10577
Categoria Desconhecida,2024,06,Brasil,90.20112
Categoria Desconhecida,2024,07,Brasil,95.05522
Categoria Desconhecida,2024,08,Brasil,102.7364
Categoria Desconhecida,2024,09,Brasil,103.33101
Categoria Desconhecida,2019,01,Brasil,99.32906
Categoria Desconhecida,2019,02,Brasil,92.60683
Categoria Desconhecida,2019,03,Brasil,98.22066
Categoria Desconhecida,2019,04,Brasil,100.17806
Categoria Desconhecida,2019,05,Brasil,104.66073
Categoria Desconhecida,2019,06,Brasil,95.85217
Categoria Desconhecida,2019,07,Brasil,105.733
Categoria Desconhecida,2019,08,Brasil,105.89262
Categoria Desconhecida,2019,09,Brasil,99.40215
Categoria Desconhecida,2019,10,Brasil,105.14608
Categoria Desconhecida,2019,11,Brasil,100.61318
Categoria Desconhecida,2019,12,Brasil,96.368
Categoria Desconhecida,2020,01,Brasil,101.6137
Categoria Desconhecida,2020,02,Brasil,93.78597
Categoria Desconhecida,2020,03,Brasil,106.44014
Categoria Desconhecida,2020,04,Brasil,102.3974
Categoria Desconhecida,2020,05,Brasil,104.98814
Categoria Desconhecida,2020,06,Brasil,105.49103
Categoria Desconhecida,2020,07,Brasil,109.8415
Categoria Desconhecida,2020,08,Brasil,104.60593
Categoria Desconhecida,2020,09,Brasil,104.04964
Categoria Desconhecida,2020,10,Brasil,98.76347
Categoria Desconhecida,2020,11,Brasil,96.46272
Categoria Desconhecida,2020,12,Brasil,93.31119
Categoria Desconhecida,2021,01,Brasil,96.32137
Categoria Desconhecida,2021,02,Brasil,91.74857
Categoria Desconhecida,2021,03,Brasil,104.25259
Categoria Desconhecida,2021,04,Brasil,101.61727
Categoria Desconhecida,2021,05,Brasil,104.19931
Categoria Desconhecida,2021,06,Brasil,103.81576
Categoria Desconhecida,2021,07,Brasil,111.24745
Categoria Desconhecida,2021,08,Brasil,109.52593
Categoria Desconhecida,2021,09,Brasil,102.12832
Categoria Desconhecida,2021,10,Brasil,103.37346
Categoria Desconhecida,2021,11,Brasil,102.44126
Categoria Desconhecida,2021,12,Brasil,101.41148
Categoria Desconhecida,2022,01,Brasil,98.23064
Categoria Desconhecida,2022,02,Brasil,97.57904
Categoria Desconhecida,2022,03,Brasil,108.10271
Categoria Desconhecida,2022,04,Brasil,95.02444
Categoria Desconhecida,2022,05,Brasil,102.44337
Categoria Desconhecida,2022,06,Brasil,99.29133
Categoria Desconhecida,2022,07,Brasil,100.64912
Categoria Desconhecida,2022,08,Brasil,101.28944
Categoria Desconhecida,2022,09,Brasil,98.09208
Categoria Desconhecida,2022,10,Brasil,98.24257
Categoria Desconhecida,2022,11,Brasil,102.08916
Categoria Desconhecida,2022,12,Brasil,98.9661
Categoria Desconhecida,2023,01,Brasil,97.28912
Categoria Desconhecida,2023,02,Brasil,90.3432
Categoria Desconhecida,2023,03,Brasil,105.7467
Categoria Desconhecida,2023,04,Brasil,96.97657
Categoria Desconhecida,2023,05,Brasil,104.62914
Categoria Desconhecida,2023,06,Brasil,102.10307
Categoria Desconhecida,2023,07,Brasil,103.54167
Categoria Desconhecida,2023,08,Brasil,107.84107
Categoria Desconhecida,2023,09,Brasil,97.58102
Categoria Desconhecida,2023,10,Brasil,97.05043
Categoria Desconhecida,2023,11,Brasil,98.2686
Categoria Desconhecida,2023,12,Brasil,93.86423
Categoria Desconhecida,2024,01,Brasil,95.19043
Categoria Desconhecida,2024,02,Brasil,90.67787
Categoria Desconhecida,2024,03,Brasil,98.32111
Categoria Desconhecida,2024,04,Brasil,105.98587
Categoria Desconhecida,2024,05,Brasil,106.12841
Categoria Desconhecida,2024,06,Brasil,100.66933
Categoria Desconhecida,2024,07,Brasil,106.59486
Categoria Desconhecida,2024,08,Brasil,106.65904
Categoria Desconhecida,2024,09,Brasil,96.97164
Categoria Desconhecida,2019,01,Brasil,110.58044
Categoria Desconhecida,2019,02,Brasil,108.22408
Categoria Desconhecida,2019,03,Brasil,109.98645
Categoria Desconhecida,2019,04,Brasil,123.13397
Categoria Desconhecida,2019,05,Brasil,120.53221
Categoria Desconhecida,2019,06,Brasil,102.3991
Categoria Desconhecida,2019,07,Brasil,118.36909
Categoria Desconhecida,2019,08,Brasil,119.44314
Categoria Desconhecida,2019,09,Brasil,118.78179
Categoria Desconhecida,2019,10,Brasil,117.75703
Categoria Desconhecida,2019,11,Brasil,109.00062
Categoria Desconhecida,2019,12,Brasil,100.09242
Categoria Desconhecida,2020,01,Brasil,111.69272
Categoria Desconhecida,2020,02,Brasil,102.05182
Categoria Desconhecida,2020,03,Brasil,128.05154
Categoria Desconhecida,2020,04,Brasil,138.04426
Categoria Desconhecida,2020,05,Brasil,135.36871
Categoria Desconhecida,2020,06,Brasil,131.31614
Categoria Desconhecida,2020,07,Brasil,126.51163
Categoria Desconhecida,2020,08,Brasil,120.96964
Categoria Desconhecida,2020,09,Brasil,112.52644
Categoria Desconhecida,2020,10,Brasil,72.62128
Categoria Desconhecida,2020,11,Brasil,82.61799
Categoria Desconhecida,2020,12,Brasil,77.75065
Categoria Desconhecida,2021,01,Brasil,88.68103
Categoria Desconhecida,2021,02,Brasil,90.87628
Categoria Desconhecida,2021,03,Brasil,119.19666
Categoria Desconhecida,2021,04,Brasil,113.13832
Categoria Desconhecida,2021,05,Brasil,105.36736
Categoria Desconhecida,2021,06,Brasil,92.66172
Categoria Desconhecida,2021,07,Brasil,109.88395
Categoria Desconhecida,2021,08,Brasil,108.75973
Categoria Desconhecida,2021,09,Brasil,93.0204
Categoria Desconhecida,2021,10,Brasil,85.45826
Categoria Desconhecida,2021,11,Brasil,95.48343
Categoria Desconhecida,2021,12,Brasil,90.30767
Categoria Desconhecida,2022,01,Brasil,94.82978
Categoria Desconhecida,2022,02,Brasil,99.39107
Categoria Desconhecida,2022,03,Brasil,114.07783
Categoria Desconhecida,2022,04,Brasil,89.96225
Categoria Desconhecida,2022,05,Brasil,105.51858
Categoria Desconhecida,2022,06,Brasil,99.3369
Categoria Desconhecida,2022,07,Brasil,99.21157
Categoria Desconhecida,2022,08,Brasil,102.70393
Categoria Desconhecida,2022,09,Brasil,95.98232
Categoria Desconhecida,2022,10,Brasil,100.87228
Categoria Desconhecida,2022,11,Brasil,105.03151
Categoria Desconhecida,2022,12,Brasil,93.08199
Categoria Desconhecida,2023,01,Brasil,89.25991
Categoria Desconhecida,2023,02,Brasil,84.31442
Categoria Desconhecida,2023,03,Brasil,113.61166
Categoria Desconhecida,2023,04,Brasil,100.04712
Categoria Desconhecida,2023,05,Brasil,103.99411
Categoria Desconhecida,2023,06,Brasil,99.98796
Categoria Desconhecida,2023,07,Brasil,105.74882
Categoria Desconhecida,2023,08,Brasil,115.82899
Categoria Desconhecida,2023,09,Brasil,93.86703
Categoria Desconhecida,2023,10,Brasil,94.60917
Categoria Desconhecida,2023,11,Brasil,97.25082
Categoria Desconhecida,2023,12,Brasil,77.86405
Categoria Desconhecida,2024,01,Brasil,77.4385
Categoria Desconhecida,2024,02,Brasil,72.93898
Categoria Desconhecida,2024,03,Brasil,92.90436
Categoria Desconhecida,2024,04,Brasil,110.82623
Categoria Desconhecida,2024,05,Brasil,101.8762
Categoria Desconhecida,2024,06,Brasil,89.19277
Categoria Desconhecida,2024,07,Brasil,90.04355
Categoria Desconhecida,2024,08,Brasil,94.86694
Categoria Desconhecida,2024,09,Brasil,83.11012
Categoria Desconhecida,2019,01,Brasil,101.97374
Categoria Desconhecida,2019,02,Brasil,95.15413
Categoria Desconhecida,2019,03,Brasil,99.22025
Categoria Desconhecida,2019,04,Brasil,102.31597
Categoria Desconhecida,2019,05,Brasil,106.36568
Categoria Desconhecida,2019,06,Brasil,98.95694
Categoria Desconhecida,2019,07,Brasil,105.84971
Categoria Desconhecida,2019,08,Brasil,108.833
Categoria Desconhecida,2019,09,Brasil,100.57729
Categoria Desconhecida,2019,10,Brasil,108.1104
Categoria Desconhecida,2019,11,Brasil,104.23974
Categoria Desconhecida,2019,12,Brasil,99.04827
Categoria Desconhecida,2020,01,Brasil,104.36523
Categoria Desconhecida,2020,02,Brasil,93.48185
Categoria Desconhecida,2020,03,Brasil,109.1008
Categoria Desconhecida,2020,04,Brasil,95.93469
Categoria Desconhecida,2020,05,Brasil,101.87927
Categoria Desconhecida,2020,06,Brasil,106.64821
Categoria Desconhecida,2020,07,Brasil,109.76261
Categoria Desconhecida,2020,08,Brasil,107.11682
Categoria Desconhecida,2020,09,Brasil,103.72643
Categoria Desconhecida,2020,10,Brasil,103.44698
Categoria Desconhecida,2020,11,Brasil,96.96664
Categoria Desconhecida,2020,12,Brasil,89.09593
Categoria Desconhecida,2021,01,Brasil,91.5085
Categoria Desconhecida,2021,02,Brasil,86.04819
Categoria Desconhecida,2021,03,Brasil,99.91477
Categoria Desconhecida,2021,04,Brasil,95.76074
Categoria Desconhecida,2021,05,Brasil,108.67012
Categoria Desconhecida,2021,06,Brasil,102.82398
Categoria Desconhecida,2021,07,Brasil,107.87128
Categoria Desconhecida,2021,08,Brasil,109.30387
Categoria Desconhecida,2021,09,Brasil,106.71275
Categoria Desconhecida,2021,10,Brasil,103.51298
Categoria Desconhecida,2021,11,Brasil,101.11758
Categoria Desconhecida,2021,12,Brasil,97.32277
Categoria Desconhecida,2022,01,Brasil,93.86321
Categoria Desconhecida,2022,02,Brasil,91.68191
Categoria Desconhecida,2022,03,Brasil,112.83347
Categoria Desconhecida,2022,04,Brasil,99.0226
Categoria Desconhecida,2022,05,Brasil,105.82664
Categoria Desconhecida,2022,06,Brasil,101.58845
Categoria Desconhecida,2022,07,Brasil,103.80917
Categoria Desconhecida,2022,08,Brasil,98.4699
Categoria Desconhecida,2022,09,Brasil,95.3493
Categoria Desconhecida,2022,10,Brasil,98.22349
Categoria Desconhecida,2022,11,Brasil,101.35517
Categoria Desconhecida,2022,12,Brasil,97.9767
Categoria Desconhecida,2023,01,Brasil,95.81866
Categoria Desconhecida,2023,02,Brasil,85.57704
Categoria Desconhecida,2023,03,Brasil,101.09919
